,UDI,Type,air_temperature,process_temperature,rotational_speed_actual,torque,tool_wear,machine_failure,TWF,HDF,PWF,OSF,RNF,H,L,M,rotational_speed_normalised
5510,6075,M,301.0,310.8,1533,39.3,194.0,0,0,0,0,0,0,0,0,1,0.3157622301543111
5511,4259,M,302.7,311.1,1297,60.7,125.0,1,0,1,0,0,0,0,0,1,0.3157622301363854
5512,4143,L,301.7,310.1,1424,50.2,54.0,0,0,0,0,0,0,0,1,0,0.3157622301475524
5513,5351,M,303.4,310.0115802171291,1622,35.1,107.0,0,0,0,0,0,0,0,0,1,0.3157622301585158
5514,2064,L,299.7,310.0115802171291,1321,53.4,166.0,0,0,0,0,0,0,0,1,0,0.315762230138845
5515,6151,L,301.1,311.1,1711,29.1,170.0,0,0,0,0,0,0,0,1,0,0.3157622301618604
5516,2829,M,300.4,310.0115802171291,1875,23.9,155.0,0,0,0,0,0,0,0,0,1,0.3157622301664273
5517,8497,M,298.3,309.4,1816,22.6,138.0,0,0,0,0,0,0,0,0,1,0.3157622301649799
5518,612,L,298.1,310.0,1553,40.9,49.0,0,0,0,0,0,0,0,1,0,0.3157622301553443
5519,2934,M,300.8,309.7,1751,27.9,183.0,0,0,0,0,0,0,0,0,1,0.3157622301631411
5520,8062,M,300.2,311.6,1465,41.4,78.0,0,0,0,0,0,0,0,0,1,0.3157622301503416
5521,8353,L,298.6,309.6,1491,36.9,192.0,0,0,0,0,0,0,0,1,0,0.3157622301519487
5522,8733,L,297.2,310.0115802171291,1864,23.6,103.0,0,0,0,0,0,0,0,1,0,0.3157622301661718
5523,9762,L,300.1,309.7,1703,26.1,5.0,0,0,0,0,0,0,0,1,0,0.315762230161589
5524,2998,L,300.5,309.8,1345,62.7,153.0,0,0,0,0,0,0,0,1,0,0.3157622301411253
5525,2443,M,299.1,310.0115802171291,1332,51.7,71.0,0,0,0,0,0,0,0,0,1,0.3157622301399114
5526,5394,L,300.1,312.3,1473,42.6,232.0,0,0,0,0,0,0,0,1,0,0.3157622301508487
5527,2130,H,299.4,310.0115802171291,1607,33.7,130.0,0,0,0,0,0,0,1,0,0,0.3157622301578741
5528,7580,L,300.4,311.2,1436,56.8,173.0,0,0,0,0,0,0,0,1,0,0.3157622301484032
5529,1613,M,297.9,307.9,1540,39.8,38.0,0,0,0,0,0,0,0,0,1,0.3157622301546791
5530,114,M,298.8,308.6,1486,41.9,92.0,0,0,0,0,0,0,0,0,1,0.3157622301516487
5531,9983,M,298.7,308.4,1507,45.7,192.0,0,0,0,0,0,0,0,0,1,0.3157622301528811
5532,7835,L,300.0,311.4,1483,45.6,187.0,0,0,0,0,0,0,0,1,0,0.3157622301514667
5533,3375,L,301.4,310.7,1376,50.6,25.0,0,0,0,0,0,0,0,1,0,0.3157622301438312
5534,9650,H,299.1,310.0,1657,33.1,187.0,0,0,0,0,0,0,1,0,0,0.3157622301599206
5535,8231,L,299.1,310.5,1736,26.9,74.0,0,0,0,0,0,0,0,1,0,0.3157622301626752
5536,8408,L,298.4,309.5,1357,50.1,125.0,0,0,0,0,0,0,0,1,0,0.3157622301422034
5537,2683,M,299.9,309.6,1364,44.4,20.0,0,0,0,0,0,0,0,0,1,0.3157622301428141
5538,3658,L,302.1,311.5,1477,45.4,111.0,0,0,0,0,0,0,0,1,0,0.315762230151098
5539,1980,H,298.0,307.6,1420,45.8,150.0,0,0,0,0,0,0,1,0,0,0.315762230147262
5540,9388,H,297.4,307.9,1390,52.0,131.0,0,0,0,0,0,0,1,0,0,0.315762230144972
5541,5113,M,304.1,310.0115802171291,1441,43.7,131.0,0,0,0,0,0,0,0,0,1,0.3157622301487491
5542,480,M,297.4,308.9,1323,57.3,163.0,0,0,0,0,0,0,0,0,1,0.3157622301390417
5543,3193,M,300.1,309.2,1418,39.8,221.0,0,0,0,0,0,0,0,0,1,0.3157622301471157
5544,8941,H,297.3,308.3,1935,19.3,24.0,0,0,0,0,0,0,1,0,0,0.3157622301677169
5545,254,L,298.0,308.2,1357,48.2,7.0,0,0,0,0,0,0,0,1,0,0.3157622301422034
5546,7236,L,299.8,310.0,1361,53.8,167.0,0,0,0,0,0,0,0,1,0,0.315762230142554
5547,3879,L,302.6,311.7,1773,27.1,30.0,0,0,0,0,0,0,0,1,0,0.315762230163795
5548,5489,L,302.7,312.2,1450,52.1,213.0,1,0,0,0,1,0,0,1,0,0.3157622301493591
5549,8444,M,298.6,309.9,1668,32.3,6.0,0,0,0,0,0,0,0,0,1,0.3157622301603371
5550,8456,L,298.6,309.9,1356,59.5,34.0,0,0,0,0,0,0,0,1,0,0.3157622301421151
5551,9733,L,298.9,310.0,2231,17.4,151.0,0,0,0,0,0,0,0,1,0,0.3157622301721788
5552,543,L,297.5,310.0115802171291,1803,24.7,98.0,0,0,0,0,0,0,0,1,0,0.3157622301646341
5553,8660,L,297.5,308.5,1375,55.6,128.0,0,0,0,0,0,0,0,1,0,0.3157622301437479
5554,3371,L,301.4,310.7,1584,32.2,17.0,0,0,0,0,0,0,0,1,0,0.3157622301568404
5555,526,L,297.4,309.4,1466,45.5,53.0,0,0,0,0,0,0,0,1,0,0.3157622301504056
5556,9498,H,299.1,310.0115802171291,1443,40.3,0.0,0,0,0,0,0,0,1,0,0,0.315762230148886
5557,1625,M,297.8,307.8,1310,57.9,70.0,0,0,0,0,0,0,0,0,1,0.315762230137741
5558,2009,L,298.5,308.3,1811,24.7,27.0,0,0,0,0,0,0,0,1,0,0.3157622301648481
5559,8995,M,297.1,310.0115802171291,1980,20.3,159.0,0,0,0,0,0,0,0,0,1,0.3157622301685802
5560,6015,H,300.8,310.8,1618,32.8,40.0,0,0,0,0,0,0,1,0,0,0.3157622301583471
5561,1486,M,298.1,309.0,1976,19.3,158.0,0,0,0,0,0,0,0,0,1,0.3157622301685068
5562,2365,L,299.2,308.5,1366,49.7,74.0,0,0,0,0,0,0,0,1,0,0.3157622301429862
5563,535,L,297.5,309.3,1623,33.4,74.0,0,0,0,0,0,0,0,1,0,0.3157622301585577
5564,4383,L,301.8,309.5,1525,39.6,227.0,0,0,0,0,0,0,0,1,0,0.3157622301538819
5565,9232,L,298.2,309.1,1539,36.5,134.0,0,0,0,0,0,0,0,1,0,0.3157622301546269
5566,4831,L,303.5,312.0,1756,29.7,28.0,0,0,0,0,0,0,0,1,0,0.3157622301632927
5567,2624,M,299.6,310.0115802171291,1283,62.1,83.0,0,0,0,0,0,0,0,0,1,0.3157622301348609
5568,5673,H,302.1,311.6,1701,26.2,46.0,0,0,0,0,0,0,1,0,0,0.3157622301615204
5569,7167,M,300.3,310.2,1429,44.7,203.0,0,0,0,0,0,0,0,0,1,0.3157622301479105
5570,8657,M,297.3,308.3,1697,27.4,121.0,0,0,0,0,0,0,0,0,1,0.315762230161382
5571,7013,L,300.4,310.4,1298,61.4,19.0,0,0,0,0,0,0,0,1,0,0.3157622301364917
5572,9771,H,300.1,309.5,1584,31.8,27.0,0,0,0,0,0,0,1,0,0,0.3157622301568404
5573,6808,L,301.0,310.8,1549,41.4,121.0,0,0,0,0,0,0,0,1,0,0.3157622301551421
5574,4900,L,303.6,312.3,2168,17.7,219.0,0,0,0,0,0,0,0,1,0,0.3157622301714348
5575,1564,L,298.2,310.0115802171291,1402,51.0,141.0,0,0,0,0,0,0,0,1,0,0.3157622301459126
5576,130,L,298.9,308.5,1559,34.3,108.0,0,0,0,0,0,0,0,1,0,0.3157622301556436
5577,7711,M,300.5,311.4,1390,51.9,68.0,0,0,0,0,0,0,0,0,1,0.315762230144972
5578,370,H,297.5,308.4,1587,36.1,98.0,0,0,0,0,0,0,1,0,0,0.3157622301569788
5579,662,M,297.6,309.0,1427,45.6,179.0,0,0,0,0,0,0,0,0,1,0.3157622301477679
5580,3042,L,300.4,310.0115802171291,1543,38.9,37.0,0,0,0,0,0,0,0,1,0,0.3157622301548347
5581,6468,L,300.4,309.7,1692,27.4,115.0,0,0,0,0,0,0,0,1,0,0.3157622301612072
5582,8679,L,297.3,308.5,1514,44.5,177.0,0,0,0,0,0,0,0,1,0,0.3157622301532761
5583,4029,L,302.0,310.0115802171291,1455,43.2,220.0,0,0,0,0,0,0,0,1,0,0.3157622301496914
5584,282,L,298.1,308.0,1626,36.5,83.0,0,0,0,0,0,0,0,1,0,0.3157622301586827
5585,9209,L,298.0,308.9,1406,40.9,77.0,0,0,0,0,0,0,0,1,0,0.3157622301462187
5586,5782,M,301.7,311.1,1618,36.7,115.0,0,0,0,0,0,0,0,0,1,0.3157622301583471
5587,2651,L,299.9,309.6,1280,59.3,163.0,0,0,0,0,0,0,0,1,0,0.3157622301345251
5588,9381,L,297.4,308.1,1435,45.7,110.0,0,0,0,0,0,0,0,1,0,0.3157622301483334
5589,9622,M,299.0,310.0,2049,19.5,111.0,0,0,0,0,0,0,0,0,1,0.3157622301697555
5590,5870,L,301.5,311.1,2076,18.7,103.0,0,0,0,0,0,0,0,1,0,0.3157622301701721
5591,1472,L,298.5,309.6,1421,53.6,122.0,0,0,0,0,0,0,0,1,0,0.3157622301473349
5592,5478,L,302.7,312.1,1763,26.5,184.0,0,0,0,0,0,0,0,1,0,0.3157622301635019
5593,4152,M,301.9,310.0115802171291,1373,48.0,108.0,1,0,1,0,0,0,0,0,1,0.3157622301435804
5594,8554,M,298.1,309.0,1661,38.2,82.0,0,0,0,0,0,0,0,0,1,0.3157622301600734
5595,7496,L,300.3,311.9,1609,34.0,177.0,0,0,0,0,0,0,0,1,0,0.3157622301579611
5596,7184,L,300.2,310.3,1445,50.9,34.0,0,0,0,0,0,0,0,1,0,0.3157622301490221
5597,9849,H,298.5,309.2,1568,40.6,39.0,0,0,0,0,0,0,1,0,0,0.3157622301560836
5598,9373,L,297.7,308.4,1487,41.4,84.0,0,0,0,0,0,0,0,1,0,0.315762230151709
5599,4682,M,303.6,311.8,1659,34.7,94.0,0,0,0,0,0,0,0,0,1,0.3157622301599972
5600,7554,L,300.3,311.3,1505,39.6,107.0,0,0,0,0,0,0,0,1,0,0.3157622301527668
5601,1539,L,298.4,309.1,1798,29.6,81.0,0,0,0,0,0,0,0,1,0,0.3157622301644983
5602,997,M,296.3,310.0115802171291,1286,51.1,177.0,0,0,0,0,0,0,0,0,1,0.3157622301351934
5603,9530,L,299.1,310.3,1459,46.7,84.0,0,0,0,0,0,0,0,1,0,0.3157622301499537
5604,8238,L,299.1,310.6,1796,26.0,108.0,0,0,0,0,0,0,0,1,0,0.3157622301644435
5605,9823,L,298.5,309.4,1360,60.9,187.0,1,0,0,0,1,0,0,1,0,0.3157622301424667
5606,7474,M,300.3,311.6,1304,62.8,118.0,0,0,0,0,0,0,0,0,1,0.3157622301371223
5607,2585,L,299.1,308.8,1502,46.7,197.0,0,0,0,0,0,0,0,1,0,0.3157622301525941
5608,325,M,297.8,310.0115802171291,1488,41.9,196.0,0,0,0,0,0,0,0,0,1,0.3157622301517692
5609,6428,L,300.2,309.8,1418,49.3,108.0,0,0,0,0,0,0,0,1,0,0.3157622301471157
5610,4419,L,302.6,310.3,1642,33.2,82.0,0,0,0,0,0,0,0,1,0,0.3157622301593338
5611,4921,L,303.4,312.2,1337,69.4,52.0,1,0,0,1,0,0,0,1,0,0.3157622301403841
5612,2744,L,299.6,310.0115802171291,1476,45.3,166.0,0,0,0,0,0,0,0,1,0,0.315762230151036
5613,8240,L,299.0,310.4,1339,49.6,94.0,0,0,0,0,0,0,0,1,0,0.3157622301405712
5614,5655,L,302.3,311.6,1544,34.3,0.0,0,0,0,0,0,0,0,1,0,0.3157622301548862
5615,2586,M,299.0,308.7,1620,35.4,199.0,0,0,0,0,0,0,0,0,1,0.3157622301584317
5616,8841,M,297.3,308.7,1542,37.0,184.0,0,0,0,0,0,0,0,0,1,0.315762230154783
5617,2687,L,299.8,309.4,1633,27.5,29.0,0,0,0,0,0,0,0,1,0,0.3157622301589708
5618,212,L,298.5,308.7,1575,33.9,108.0,0,0,0,0,0,0,0,1,0,0.3157622301564187
5619,7360,M,299.4,310.0,1512,43.2,47.0,0,0,0,0,0,0,0,0,1,0.315762230153164
5620,867,L,295.9,310.0115802171291,1678,26.7,53.0,0,0,0,0,0,0,0,1,0,0.315762230160706
5621,8922,L,297.1,308.1,1633,33.3,192.0,0,0,0,0,0,0,0,1,0,0.3157622301589708
5622,2699,L,300.0,310.0115802171291,2010,20.0,55.0,0,0,0,0,0,0,0,1,0,0.3157622301691119
5623,2384,L,299.1,308.2,1568,33.3,123.0,0,0,0,0,0,0,0,1,0,0.3157622301560836
5624,4365,H,302.1,310.1,1615,29.9,176.0,0,0,0,0,0,0,1,0,0,0.3157622301582194
5625,7172,M,300.2,310.2,1438,51.5,7.0,0,0,0,0,0,0,0,0,1,0.3157622301485422
5626,2811,L,299.8,309.1,1772,24.8,113.0,0,0,0,0,0,0,0,1,0,0.315762230163766
5627,327,L,297.7,308.5,1501,41.4,201.0,0,0,0,0,0,0,0,1,0,0.3157622301525362
5628,9010,L,297.3,307.9,1579,34.4,193.0,0,0,0,0,0,0,0,1,0,0.3157622301566073
5629,7037,L,300.7,310.6,1540,52.7,85.0,0,0,0,0,0,0,0,1,0,0.3157622301546791
5630,406,L,297.3,308.5,1350,57.6,186.0,0,0,0,0,0,0,0,1,0,0.3157622301415794
5631,7506,L,300.5,310.0115802171291,1546,39.4,203.0,0,0,0,0,0,0,0,1,0,0.315762230154989
5632,4661,L,303.2,311.2,1439,43.9,30.0,0,0,0,0,0,0,0,1,0,0.3157622301486114
5633,1893,M,297.8,310.0115802171291,1438,43.6,141.0,0,0,0,0,0,0,0,0,1,0.3157622301485422
5634,387,L,300.1,308.7,1319,50.9,141.0,0,0,0,0,0,0,0,1,0,0.3157622301386471
5635,8251,M,299.0,310.4,1394,45.2,122.0,0,0,0,0,0,0,0,0,1,0.3157622301452893
5636,9711,L,300.1,310.1,1336,61.3,94.0,0,0,0,0,0,0,0,1,0,0.3157622301402902
5637,460,L,297.4,308.6,1476,42.3,107.0,0,0,0,0,0,0,0,1,0,0.315762230151036
5638,8310,M,298.7,310.0,1459,40.2,69.0,0,0,0,0,0,0,0,0,1,0.3157622301499537
5639,3279,L,301.3,310.0,1506,40.8,11.0,0,0,0,0,0,0,0,1,0,0.315762230152824
5640,9340,L,298.5,309.0,1458,44.8,217.0,0,0,0,0,0,0,0,1,0,0.3157622301498884
5641,9668,L,299.2,310.3,1352,48.9,238.0,1,0,0,0,1,0,0,1,0,0.315762230141759
5642,7533,M,300.1,311.3,1629,32.1,55.0,0,0,0,0,0,0,0,0,1,0.3157622301588069
5643,3258,L,301.2,309.9,1984,19.7,169.0,0,0,0,0,0,0,0,1,0,0.315762230168653
5644,183,M,298.1,308.2,1342,48.1,54.0,0,0,0,0,0,0,0,0,1,0.3157622301408496
5645,4505,L,302.4,310.1,1645,31.6,93.0,0,0,0,0,0,0,0,1,0,0.315762230159453
5646,1053,L,296.7,307.7,1927,23.9,112.0,0,0,0,0,0,0,0,1,0,0.3157622301675545
5647,1118,L,296.5,307.4,1523,40.7,85.0,0,0,0,0,0,0,0,1,0,0.3157622301537731
5648,8781,M,297.5,308.6,1327,52.1,24.0,0,0,0,0,0,0,0,0,1,0.3157622301394313
5649,3147,M,300.5,309.9,1780,26.5,101.0,0,0,0,0,0,0,0,0,1,0.3157622301639961
5650,41,L,298.8,309.1,1362,45.4,113.0,0,0,0,0,0,0,0,1,0,0.315762230142641
5651,6358,L,300.2,309.8,1398,54.8,39.0,0,0,0,0,0,0,0,1,0,0.3157622301456028
5652,8557,L,298.2,309.0,1489,40.6,89.0,0,0,0,0,0,0,0,1,0,0.3157622301518292
5653,3725,M,302.3,311.2,1507,47.7,70.0,0,0,0,0,0,0,0,0,1,0.3157622301528811
5654,5610,M,303.1,312.4,1378,50.1,104.0,0,0,0,0,0,0,0,0,1,0.3157622301439972
5655,2816,M,300.1,309.4,1569,31.6,124.0,0,0,0,0,0,0,0,0,1,0.3157622301561318
5656,6424,M,300.3,310.0,1537,37.5,6.0,0,0,0,0,0,0,0,0,1,0.3157622301545222
5657,6235,L,301.2,310.8,1479,41.2,155.0,0,0,0,0,0,0,0,1,0,0.3157622301512216
5658,3607,L,301.7,310.7,1318,55.0,194.0,0,0,0,0,0,0,0,1,0,0.3157622301385477
5659,9428,L,298.2,308.8,1540,34.8,32.0,0,0,0,0,0,0,0,1,0,0.3157622301546791
5660,3814,L,302.0,310.6,1467,44.9,86.0,0,0,0,0,0,0,0,1,0,0.3157622301504695
5661,2343,M,299.2,308.2,1674,28.2,14.0,0,0,0,0,0,0,0,0,1,0.3157622301605595
5662,9825,L,298.4,309.3,1504,39.3,192.0,0,0,0,0,0,0,0,1,0,0.3157622301527094
5663,7844,M,300.1,311.7,1400,48.5,205.0,0,0,0,0,0,0,0,0,1,0.3157622301457582
5664,5795,M,301.9,310.0115802171291,1492,40.8,150.0,0,0,0,0,0,0,0,0,1,0.3157622301520082
5665,3434,M,301.6,310.6,1924,23.6,181.0,0,0,0,0,0,0,0,0,1,0.3157622301674929
5666,5900,H,300.9,310.6,1686,27.7,176.0,0,0,0,0,0,0,1,0,0,0.3157622301609945
5667,4514,L,302.4,310.3,1900,24.4,113.0,0,0,0,0,0,0,0,1,0,0.3157622301669853
5668,5005,L,303.7,312.8,1364,46.3,44.0,0,0,0,0,0,0,0,1,0,0.3157622301428141
5669,6357,M,300.1,310.0115802171291,1420,48.4,36.0,0,0,0,0,0,0,0,0,1,0.315762230147262
5670,1224,L,297.0,308.3,1492,48.1,137.0,0,0,0,0,0,0,0,1,0,0.3157622301520082
5671,742,L,296.9,310.0115802171291,1513,38.8,189.0,0,0,0,0,0,0,0,1,0,0.3157622301532202
5672,4503,L,302.4,310.2,1642,28.3,88.0,0,0,0,0,0,0,0,1,0,0.3157622301593338
5673,2018,L,298.7,308.5,1483,42.5,46.0,0,0,0,0,0,0,0,1,0,0.3157622301514667
5674,3215,H,300.4,309.3,1396,51.2,54.0,0,0,0,0,0,0,1,0,0,0.3157622301454466
5675,7895,M,300.8,312.6,1588,35.6,114.0,0,0,0,0,0,0,0,0,1,0.3157622301570247
5676,9690,L,299.0,310.1,1362,59.5,46.0,0,0,0,0,0,0,0,1,0,0.315762230142641
5677,7117,L,300.1,310.5,1601,33.2,77.0,0,0,0,0,0,0,0,1,0,0.3157622301576104
5678,2538,H,298.9,308.7,1353,48.1,79.0,0,0,0,0,0,0,1,0,0,0.3157622301418484
5679,1408,L,298.9,310.0,1564,33.8,183.0,0,0,0,0,0,0,0,1,0,0.3157622301558893
5680,439,L,297.4,308.4,1341,52.2,49.0,0,0,0,0,0,0,0,1,0,0.3157622301407571
5681,3727,M,300.1,311.2,1505,36.7,78.0,0,0,0,0,0,0,0,0,1,0.3157622301527668
5682,3358,H,301.6,310.7,1414,51.7,197.0,0,0,0,0,0,0,1,0,0,0.3157622301468202
5683,299,H,297.9,310.0115802171291,2129,18.7,126.0,0,0,0,0,0,0,1,0,0,0.3157622301709272
5684,9726,M,298.7,309.7,1629,27.9,136.0,0,0,0,0,0,0,0,0,1,0.3157622301588069
5685,4323,M,301.7,310.1,1431,44.0,61.0,0,0,0,0,0,0,0,0,1,0.3157622301480523
5686,3129,M,300.1,309.5,1462,42.8,50.0,0,0,0,0,0,0,0,0,1,0.3157622301501485
5687,9571,L,299.7,310.9,1384,48.2,188.0,0,0,0,0,0,0,0,1,0,0.315762230144489
5688,95,L,300.1,308.9,1622,31.9,42.0,0,0,0,0,0,0,0,1,0,0.3157622301585158
5689,7770,L,300.3,311.5,1552,38.9,23.0,0,0,0,0,0,0,0,1,0,0.315762230155294
5690,5055,L,303.8,310.0115802171291,1619,35.7,182.0,0,0,0,0,0,0,0,1,0,0.3157622301583894
5691,6447,M,300.7,310.3,1471,40.2,108.0,0,0,0,0,0,0,0,0,1,0.3157622301507231
5692,3002,L,300.5,309.8,1445,43.9,164.0,0,0,0,0,0,0,0,1,0,0.3157622301490221
5693,8991,L,297.2,307.9,1493,38.4,146.0,0,0,0,0,0,0,0,1,0,0.3157622301520675
5694,5867,L,301.5,311.1,1459,45.1,97.0,0,0,0,0,0,0,0,1,0,0.3157622301499537
5695,5382,L,302.8,312.4,1651,27.0,200.0,0,0,0,0,0,0,0,1,0,0.3157622301596886
5696,6606,M,301.6,310.6,1691,30.1,40.0,0,0,0,0,0,0,0,0,1,0.315762230161172
5697,7451,L,300.3,311.8,1451,41.0,55.0,0,0,0,0,0,0,0,1,0,0.315762230149426
5698,1269,L,298.0,309.5,1496,45.8,46.0,0,0,0,0,0,0,0,1,0,0.3157622301522445
5699,4353,L,301.9,309.7,1424,42.8,140.0,0,0,0,0,0,0,0,1,0,0.3157622301475524
5700,4011,M,302.1,311.1,1605,37.6,171.0,0,0,0,0,0,0,0,0,1,0.3157622301577867
5701,7411,L,299.9,311.0,1747,27.6,177.0,0,0,0,0,0,0,0,1,0,0.3157622301630184
5702,6328,L,300.6,310.0,1425,49.5,174.0,0,0,0,0,0,0,0,1,0,0.3157622301476244
5703,2708,M,299.6,309.0,1539,36.1,76.0,0,0,0,0,0,0,0,0,1,0.3157622301546269
5704,1763,H,298.2,307.6,1460,48.6,204.0,0,0,0,0,0,0,1,0,0,0.3157622301500188
5705,4139,L,301.7,310.2,1311,57.4,108.0,1,0,1,0,0,0,0,1,0,0.315762230137843
5706,6443,L,300.7,310.2,1348,54.8,50.0,0,0,0,0,0,0,0,1,0,0.3157622301413986
5707,8180,L,299.8,311.3,1560,35.4,178.0,0,0,0,0,0,0,0,1,0,0.315762230155693
5708,4371,L,302.0,309.9,1308,57.6,197.0,1,0,1,0,1,0,0,1,0,0.3157622301375361
5709,8549,L,298.5,309.4,1578,36.3,71.0,0,0,0,0,0,0,0,1,0,0.3157622301565603
5710,3019,M,300.5,309.8,1566,35.9,204.0,0,0,0,0,0,0,0,0,1,0.3157622301559867
5711,6788,H,301.1,310.6,1388,58.5,68.0,0,0,0,0,0,0,1,0,0,0.315762230144812
5712,5882,L,301.4,311.1,1952,22.7,131.0,0,0,0,0,0,0,0,1,0,0.3157622301680528
5713,5752,H,300.1,311.8,1475,42.8,38.0,0,0,0,0,0,0,1,0,0,0.3157622301509737
5714,5215,L,303.7,312.7,1572,37.2,192.0,0,0,0,0,0,0,0,1,0,0.3157622301562758
5715,2084,H,299.4,309.3,1743,28.2,0.0,0,0,0,0,0,0,1,0,0,0.3157622301628947
5716,3359,L,300.1,310.6,1522,36.6,202.0,0,0,0,0,0,0,0,1,0,0.3157622301537184
5717,8956,M,297.4,308.0,1355,55.1,63.0,0,0,0,0,0,0,0,0,1,0.3157622301420265
5718,3823,M,302.4,311.0,1464,44.2,106.0,0,0,0,0,0,0,0,0,1,0.3157622301502774
5719,7705,M,300.6,311.6,1630,31.8,108.0,0,0,0,0,0,0,0,0,1,0.315762230158848
5720,1814,L,298.1,307.7,1479,45.0,136.0,0,0,0,0,0,0,0,1,0,0.3157622301512216
5721,3491,M,300.1,310.9,1763,28.4,103.0,0,0,0,0,0,0,0,0,1,0.3157622301635019
5722,1158,L,297.0,307.8,1583,37.2,189.0,0,0,0,0,0,0,0,1,0,0.315762230156794
5723,1542,L,298.4,309.0,2304,15.1,89.0,0,0,0,0,0,0,0,1,0,0.3157622301729383
5724,6646,M,301.5,310.4,1486,39.6,144.0,0,0,0,0,0,0,0,0,1,0.3157622301516487
5725,7437,L,300.0,311.4,1487,41.2,22.0,0,0,0,0,0,0,0,1,0,0.315762230151709
5726,5758,L,301.9,311.3,1366,55.6,57.0,0,0,0,0,0,0,0,1,0,0.3157622301429862
5727,9535,L,299.3,310.6,1443,45.7,97.0,0,0,0,0,0,0,0,1,0,0.315762230148886
5728,6692,M,300.1,311.0,1510,47.8,27.0,0,0,0,0,0,0,0,0,1,0.3157622301530513
5729,6989,L,300.7,311.1,1478,46.8,165.0,0,0,0,0,0,0,0,1,0,0.3157622301511599
5730,8626,L,300.1,310.0115802171291,1632,33.5,39.0,0,0,0,0,0,0,0,1,0,0.31576223015893
5731,4641,L,303.1,311.2,1435,40.1,219.0,0,0,0,0,0,0,0,1,0,0.3157622301483334
5732,1426,L,298.6,309.7,1356,54.0,6.0,0,0,0,0,0,0,0,1,0,0.3157622301421151
5733,9229,M,298.1,309.1,1572,37.5,126.0,0,0,0,0,0,0,0,0,1,0.3157622301562758
5734,4039,L,302.0,310.9,1546,34.4,7.0,0,0,0,0,0,0,0,1,0,0.315762230154989
5735,8543,H,298.4,309.4,1512,35.3,51.0,0,0,0,0,0,0,1,0,0,0.315762230153164
5736,141,L,298.8,308.6,1511,36.1,157.0,0,0,0,0,0,0,0,1,0,0.3157622301531078
5737,7140,L,300.6,310.1,1495,42.3,132.0,0,0,0,0,0,0,0,1,0,0.3157622301521857
5738,9678,L,299.0,310.1,2033,19.3,15.0,0,0,0,0,0,0,0,1,0,0.3157622301694976
5739,262,L,298.1,308.2,1654,32.1,25.0,0,0,0,0,0,0,0,1,0,0.3157622301598051
5740,4955,L,303.7,312.6,1702,29.1,141.0,0,0,0,0,0,0,0,1,0,0.3157622301615548
5741,5434,L,302.9,312.5,1550,45.5,72.0,0,0,0,0,0,0,0,1,0,0.3157622301551928
5742,512,L,300.1,309.3,1479,39.4,22.0,0,0,0,0,0,0,0,1,0,0.3157622301512216
5743,6070,L,300.9,310.9,1601,34.0,181.0,0,0,0,0,0,0,0,1,0,0.3157622301576104
5744,9626,M,299.0,310.1,1487,47.5,123.0,0,0,0,0,0,0,0,0,1,0.315762230151709
5745,1282,H,298.3,309.5,1427,54.3,108.0,0,0,0,0,0,0,1,0,0,0.3157622301477679
5746,4570,L,302.8,310.9,1636,35.0,38.0,0,0,0,0,0,0,0,1,0,0.3157622301590928
5747,1199,H,296.9,307.9,1557,36.5,63.0,0,0,0,0,0,0,1,0,0,0.3157622301555444
5748,330,H,297.7,310.0115802171291,1720,29.9,210.0,0,0,0,0,0,0,1,0,0,0.3157622301621594
5749,9241,M,298.1,308.7,1362,49.6,158.0,0,0,0,0,0,0,0,0,1,0.315762230142641
5750,6838,M,301.0,311.0,1423,38.6,199.0,0,0,0,0,0,0,0,0,1,0.3157622301474801
5751,3969,M,300.1,311.4,1418,41.3,62.0,0,0,0,0,0,0,0,0,1,0.3157622301471157
5752,9785,M,298.7,309.8,1435,48.8,71.0,0,0,0,0,0,0,0,0,1,0.3157622301483334
5753,6133,L,301.1,311.1,1429,42.5,123.0,0,0,0,0,0,0,0,1,0,0.3157622301479105
5754,4045,M,301.9,310.9,1419,47.7,20.0,1,0,0,0,0,0,0,0,1,0.3157622301471889
5755,5602,L,302.9,312.2,1605,33.9,86.0,0,0,0,0,0,0,0,1,0,0.3157622301577867
5756,5460,L,303.1,310.0115802171291,1453,49.1,140.0,0,0,0,0,0,0,0,1,0,0.315762230149559
5757,7246,L,300.0,310.1,1477,34.6,195.0,0,0,0,0,0,0,0,1,0,0.315762230151098
5758,4178,L,302.5,310.9,1477,39.2,144.0,0,0,0,0,0,0,0,1,0,0.315762230151098
5759,6394,L,300.2,310.0115802171291,1678,30.5,142.0,0,0,0,0,0,0,0,1,0,0.315762230160706
5760,4634,L,303.0,311.2,1382,50.5,203.0,0,0,0,0,0,0,0,1,0,0.3157622301443261
5761,9124,L,297.4,310.0115802171291,1462,42.8,68.0,0,0,0,0,0,0,0,1,0,0.3157622301501485
5762,5319,L,303.5,312.6,1496,39.0,21.0,0,0,0,0,0,0,0,1,0,0.3157622301522445
5763,9541,M,299.4,310.8,1628,40.2,111.0,0,0,0,0,0,0,0,0,1,0.3157622301587656
5764,2809,L,299.9,309.3,1471,41.8,109.0,0,0,0,0,0,0,0,1,0,0.3157622301507231
5765,1775,M,298.5,308.0,1519,37.3,29.0,0,0,0,0,0,0,0,0,1,0.3157622301535537
