,UDI,Type,air_temperature,process_temperature,rotational_speed_actual,torque,tool_wear,machine_failure,TWF,HDF,PWF,OSF,RNF,H,L,M,rotational_speed_normalised
5284,4320,M,300.1,310.2,1411,45.1,54.0,0,0,0,0,0,0,0,0,1,0.3157622301465963
5285,4475,L,302.7,310.5,1563,35.0,8.0,0,0,0,0,0,0,0,1,0,0.3157622301558405
5286,2155,M,299.3,310.0115802171291,1767,24.8,196.0,0,0,0,0,0,0,0,0,1,0.31576223016362
5287,1730,M,298.3,307.7,1439,43.8,111.0,0,0,0,0,0,0,0,0,1,0.3157622301486114
5288,4743,L,303.3,310.0115802171291,1592,33.7,14.0,0,0,0,0,0,0,0,1,0,0.315762230157207
5289,5242,L,303.7,313.1,1683,28.4,46.0,0,0,0,0,0,0,0,1,0,0.3157622301608869
5290,5273,M,303.6,313.0,1396,38.2,117.0,0,0,0,0,0,0,0,0,1,0.3157622301454466
5291,3756,L,302.3,311.0,1329,51.5,154.0,0,0,0,0,0,0,0,1,0,0.3157622301396242
5292,8105,L,300.3,311.9,1692,31.5,187.0,0,0,0,0,0,0,0,1,0,0.3157622301612072
5293,344,L,297.5,308.3,1388,48.6,27.0,0,0,0,0,0,0,0,1,0,0.315762230144812
5294,7066,L,300.8,310.6,1384,52.9,165.0,0,0,0,0,0,0,0,1,0,0.315762230144489
5295,1908,L,297.9,307.6,1504,42.4,180.0,0,0,0,0,0,0,0,1,0,0.3157622301527094
5296,4312,M,300.1,310.1,1468,40.8,32.0,0,0,0,0,0,0,0,0,1,0.3157622301505332
5297,9899,L,298.7,309.2,1396,44.8,178.0,0,0,0,0,0,0,0,1,0,0.3157622301454466
5298,6295,L,301.1,310.5,1529,38.7,91.0,0,0,0,0,0,0,0,1,0,0.3157622301540976
5299,8645,M,297.6,308.5,1443,38.2,85.0,0,0,0,0,0,0,0,0,1,0.315762230148886
5300,8363,L,298.6,309.6,1353,62.5,9.0,0,0,0,0,0,0,0,1,0,0.3157622301418484
5301,4861,M,303.6,310.0115802171291,1504,49.5,109.0,0,0,0,0,0,0,0,0,1,0.3157622301527094
5302,7074,L,300.1,310.6,1491,43.2,187.0,0,0,0,0,0,0,0,1,0,0.3157622301519487
5303,7718,L,300.5,311.6,1365,53.0,85.0,0,0,0,0,0,0,0,1,0,0.3157622301429003
5304,3839,L,302.4,311.1,1880,24.5,156.0,0,0,0,0,0,0,0,1,0,0.3157622301665413
5305,9163,M,297.6,310.0115802171291,1509,39.7,166.0,0,0,0,0,0,0,0,0,1,0.3157622301529947
5306,6535,L,301.3,310.6,1436,44.2,76.0,0,0,0,0,0,0,0,1,0,0.3157622301484032
5307,7854,L,300.1,311.7,1317,56.5,7.0,0,0,0,0,0,0,0,1,0,0.315762230138448
5308,8255,M,299.0,310.0115802171291,1625,37.1,131.0,0,0,0,0,0,0,0,0,1,0.3157622301586412
5309,1195,M,297.0,308.1,1507,43.1,51.0,0,0,0,0,0,0,0,0,1,0.3157622301528811
5310,6446,L,300.7,310.3,1662,34.4,57.0,0,0,0,0,0,0,0,1,0,0.3157622301601114
5311,3292,M,301.2,310.1,1479,45.5,44.0,0,0,0,0,0,0,0,0,1,0.3157622301512216
5312,3730,M,302.4,311.3,1312,61.5,85.0,0,0,0,0,0,0,0,0,1,0.3157622301379446
5313,891,L,295.6,306.0,1370,52.4,115.0,0,0,0,0,0,0,0,1,0,0.3157622301433272
5314,3153,M,300.5,309.8,1473,42.3,121.0,0,0,0,0,0,0,0,0,1,0.3157622301508487
5315,5199,L,303.8,312.8,1428,53.3,152.0,0,0,0,0,0,0,0,1,0,0.3157622301478393
5316,875,L,295.9,310.0115802171291,1575,28.5,74.0,0,0,0,0,0,0,0,1,0,0.3157622301564187
5317,7602,L,300.4,311.2,1351,62.0,18.0,0,0,0,0,0,0,0,1,0,0.3157622301416694
5318,5619,M,303.0,312.4,1645,29.6,108.0,0,0,0,0,0,0,0,0,1,0.315762230159453
5319,7107,L,300.8,310.5,1482,39.0,47.0,0,0,0,0,0,0,0,1,0,0.3157622301514057
5320,3297,M,301.2,310.3,1379,43.2,56.0,0,0,0,0,0,0,0,0,1,0.3157622301440798
5321,9768,L,298.6,309.6,1563,35.0,21.0,0,0,0,0,0,0,0,1,0,0.3157622301558405
5322,4122,M,302.1,310.7,1364,47.8,213.0,1,0,1,0,0,0,0,0,1,0.3157622301428141
5323,5063,L,304.0,312.9,1313,53.9,202.0,0,0,0,0,0,0,0,1,0,0.3157622301380459
5324,954,L,295.5,310.0115802171291,1650,32.8,67.0,0,0,0,0,0,0,0,1,0,0.3157622301596495
5325,6577,L,301.5,310.5,1644,34.9,186.0,0,0,0,0,0,0,0,1,0,0.3157622301594133
5326,1495,M,298.0,310.0115802171291,1377,48.5,181.0,0,0,0,0,0,0,0,0,1,0.3157622301439143
5327,6695,M,301.7,310.9,1300,62.7,36.0,0,0,0,0,0,0,0,0,1,0.3157622301367033
5328,2167,M,299.6,309.2,1867,23.4,225.0,1,1,0,0,0,0,0,0,1,0.3157622301662421
5329,7457,M,300.2,311.7,1397,50.2,71.0,0,0,0,0,0,0,0,0,1,0.3157622301455248
5330,451,M,300.1,308.7,1419,41.7,81.0,0,0,0,0,0,0,0,0,1,0.3157622301471889
5331,3313,L,301.4,310.0115802171291,1639,28.9,94.0,0,0,0,0,0,0,0,1,0,0.3157622301592138
5332,9799,L,298.5,310.0115802171291,1471,44.7,119.0,0,0,0,0,0,0,0,1,0,0.3157622301507231
5333,3667,M,302.3,311.6,1608,39.9,136.0,0,0,0,0,0,0,0,0,1,0.3157622301579177
5334,1646,L,297.9,307.8,1538,38.5,123.0,0,0,0,0,0,0,0,1,0,0.3157622301545746
5335,351,H,297.6,310.0115802171291,1400,44.3,43.0,0,0,0,0,0,0,1,0,0,0.3157622301457582
5336,7206,L,299.8,309.7,1483,39.6,108.0,0,0,0,0,0,0,0,1,0,0.3157622301514667
5337,4979,L,303.6,312.7,1429,47.7,198.0,0,0,0,0,0,0,0,1,0,0.3157622301479105
5338,4145,L,301.8,310.1,1738,28.0,58.0,0,0,0,0,0,0,0,1,0,0.3157622301627382
5339,3516,M,301.9,311.1,1605,40.0,179.0,0,0,0,0,0,0,0,0,1,0.3157622301577867
5340,7650,H,300.4,311.5,1662,29.0,137.0,0,0,0,0,0,0,1,0,0,0.3157622301601114
5341,8612,L,297.4,308.3,1472,45.5,2.0,0,0,0,0,0,0,0,1,0,0.3157622301507859
5342,6399,L,300.1,309.7,1351,58.2,155.0,0,0,0,0,0,0,0,1,0,0.3157622301416694
5343,5191,L,304.1,313.2,1452,48.0,126.0,0,0,0,0,0,0,0,1,0,0.3157622301494926
5344,4547,M,302.5,310.0115802171291,1429,43.2,191.0,0,0,0,0,0,0,0,0,1,0.3157622301479105
5345,2996,L,300.5,309.8,1550,37.4,148.0,0,0,0,0,0,0,0,1,0,0.3157622301551928
5346,5529,L,300.1,311.8,1384,50.9,99.0,0,0,0,0,0,0,0,1,0,0.315762230144489
5347,4637,L,303.0,311.3,1466,43.0,210.0,0,0,0,0,0,0,0,1,0,0.3157622301504056
5348,3744,L,302.5,311.4,1759,24.6,124.0,0,0,0,0,0,0,0,1,0,0.3157622301633828
5349,8253,L,299.0,310.4,1565,36.1,127.0,0,0,0,0,0,0,0,1,0,0.3157622301559381
5350,5915,L,300.7,310.3,1592,36.0,14.0,0,0,0,0,0,0,0,1,0,0.315762230157207
5351,7078,M,300.7,310.5,1594,31.0,108.0,0,0,0,0,0,0,0,0,1,0.3157622301572975
5352,247,L,297.9,308.1,1585,33.5,212.0,0,0,0,0,0,0,0,1,0,0.3157622301568867
5353,4898,H,303.8,312.5,1525,38.0,209.0,0,0,0,0,0,0,1,0,0,0.3157622301538819
5354,10000,M,299.0,308.7,1500,40.2,30.0,0,0,0,0,0,0,0,0,1,0.3157622301524782
5355,2758,L,299.8,309.2,1439,36.1,203.0,0,0,0,0,0,0,0,1,0,0.3157622301486114
5356,3010,M,300.4,309.7,1466,39.8,184.0,0,0,0,0,0,0,0,0,1,0.3157622301504056
5357,9972,H,298.5,308.2,1563,44.6,163.0,0,0,0,0,0,0,1,0,0,0.3157622301558405
5358,2869,L,300.8,309.7,1418,46.6,12.0,0,0,0,0,0,0,0,1,0,0.3157622301471157
5359,1557,H,298.4,308.5,1398,47.1,122.0,0,0,0,0,0,0,1,0,0,0.3157622301456028
5360,9247,L,298.3,308.9,1862,27.0,172.0,0,0,0,0,0,0,0,1,0,0.3157622301661247
5361,2853,M,300.5,309.4,1347,50.1,213.0,0,0,0,0,0,0,0,0,1,0.3157622301413078
5362,6216,L,301.1,310.8,1521,41.0,99.0,0,0,0,0,0,0,0,1,0,0.3157622301536637
5363,7409,L,300.1,310.9,1292,51.1,173.0,0,0,0,0,0,0,0,1,0,0.3157622301358488
5364,893,L,295.7,306.1,1343,54.4,119.0,0,0,0,0,0,0,0,1,0,0.3157622301409418
5365,7125,M,300.8,310.3,1868,24.5,95.0,0,0,0,0,0,0,0,0,1,0.3157622301662655
5366,372,L,297.5,310.0115802171291,1604,38.1,106.0,0,0,0,0,0,0,0,1,0,0.3157622301577428
5367,1742,M,298.5,308.0,1363,49.2,149.0,0,0,0,0,0,0,0,0,1,0.3157622301427276
5368,9834,L,298.3,309.1,1386,45.3,212.0,0,0,0,0,0,0,0,1,0,0.315762230144651
5369,6636,L,301.5,310.5,1534,39.3,119.0,0,0,0,0,0,0,0,1,0,0.3157622301543641
5370,2633,M,300.0,309.7,1652,28.6,112.0,0,0,0,0,0,0,0,0,1,0.3157622301597275
5371,914,L,300.1,306.0,1621,29.5,176.0,0,0,0,0,0,0,0,1,0,0.3157622301584738
5372,5144,M,304.3,313.5,1525,42.0,2.0,0,0,0,0,0,0,0,0,1,0.3157622301538819
5373,5,L,298.2,308.7,1408,40.0,9.0,0,0,0,0,0,0,0,1,0,0.3157622301463704
5374,5548,M,300.1,311.7,1540,28.9,149.0,0,0,0,0,0,0,0,0,1,0.3157622301546791
5375,5747,M,300.1,310.0115802171291,1635,31.6,23.0,0,0,0,0,0,0,0,0,1,0.3157622301590522
5376,3256,L,301.0,309.7,1491,42.9,165.0,0,0,0,0,0,0,0,1,0,0.3157622301519487
5377,3499,L,301.9,311.0,1289,54.9,128.0,0,0,0,0,0,0,0,1,0,0.3157622301355227
5378,2129,L,299.4,309.0,1800,24.3,128.0,0,0,0,0,0,0,0,1,0,0.3157622301645528
5379,1450,H,299.0,310.4,1677,30.8,73.0,0,0,0,0,0,0,1,0,0,0.3157622301606695
5380,8090,L,300.1,311.3,1676,30.3,151.0,0,0,0,0,0,0,0,1,0,0.3157622301606329
5381,5025,L,303.9,313.1,1639,29.0,95.0,0,0,0,0,0,0,0,1,0,0.3157622301592138
5382,5346,L,303.5,312.8,1524,39.4,108.0,0,0,0,0,0,0,0,1,0,0.3157622301538276
5383,7394,M,299.7,310.5,1594,35.4,134.0,0,0,0,0,0,0,0,0,1,0.3157622301572975
5384,6538,M,301.3,310.5,1481,39.7,85.0,0,0,0,0,0,0,0,0,1,0.3157622301513445
5385,1974,L,297.9,307.6,1747,25.3,136.0,0,0,0,0,0,0,0,1,0,0.3157622301630184
5386,6634,M,301.5,310.5,1737,29.3,114.0,0,0,0,0,0,0,0,0,1,0.3157622301627067
5387,7302,L,300.1,310.4,1554,39.4,115.0,0,0,0,0,0,0,0,1,0,0.3157622301553945
5388,5667,L,302.2,311.4,1430,43.1,29.0,0,0,0,0,0,0,0,1,0,0.3157622301479815
5389,4536,L,302.4,310.2,1503,36.2,108.0,0,0,0,0,0,0,0,1,0,0.3157622301526518
5390,6841,L,301.1,311.1,1799,21.7,206.0,0,0,0,0,0,0,0,1,0,0.3157622301645255
5391,9971,H,298.4,308.1,1891,24.7,158.0,0,0,0,0,0,0,1,0,0,0.3157622301667879
5392,5409,L,302.6,312.4,1628,33.0,15.0,0,0,0,0,0,0,0,1,0,0.3157622301587656
5393,9012,M,297.2,307.9,1530,35.9,197.0,0,0,0,0,0,0,0,0,1,0.3157622301541512
5394,5513,L,302.8,312.2,1682,30.9,58.0,0,0,0,0,0,0,0,1,0,0.315762230160851
5395,9722,L,298.8,309.8,1490,40.6,124.0,0,0,0,0,0,0,0,1,0,0.315762230151889
5396,4803,M,303.5,312.4,1318,54.2,177.0,0,0,0,0,0,0,0,0,1,0.3157622301385477
5397,578,L,297.7,309.7,1591,37.7,196.0,0,0,0,0,0,0,0,1,0,0.3157622301571616
5398,5010,L,303.7,312.8,1523,40.7,59.0,0,0,0,0,0,0,0,1,0,0.3157622301537731
5399,5501,L,302.7,312.1,1601,35.2,31.0,0,0,0,0,0,0,0,1,0,0.3157622301576104
5400,7229,H,300.1,309.7,1368,47.4,148.0,0,0,0,0,0,0,1,0,0,0.3157622301431573
5401,4351,M,301.9,309.7,1568,37.5,135.0,0,0,0,0,0,0,0,0,1,0.3157622301560836
5402,5223,L,303.9,313.1,1665,29.6,0.0,0,0,0,0,0,0,0,1,0,0.3157622301602247
5403,2040,M,299.0,308.9,1449,39.6,105.0,0,0,0,0,0,0,0,0,1,0.3157622301492921
5404,3773,L,302.4,311.1,1448,44.8,195.0,0,0,0,0,0,0,0,1,0,0.315762230149225
5405,7531,M,300.1,311.4,1617,39.3,47.0,0,0,0,0,0,0,0,0,1,0.3157622301583047
5406,3245,M,301.0,309.6,1397,48.0,135.0,0,0,0,0,0,0,0,0,1,0.3157622301455248
5407,550,L,297.4,309.2,1437,40.4,117.0,0,0,0,0,0,0,0,1,0,0.3157622301484728
5408,2789,L,300.3,309.6,1326,52.4,57.0,0,0,0,0,0,0,0,1,0,0.3157622301393343
5409,3786,L,302.3,310.9,1545,36.7,18.0,0,0,0,0,0,0,0,1,0,0.3157622301549377
5410,3383,L,301.3,310.6,1510,38.5,108.0,0,0,0,0,0,0,0,1,0,0.3157622301530513
5411,2812,L,299.9,309.2,1761,25.6,115.0,0,0,0,0,0,0,0,1,0,0.3157622301634425
5412,5251,L,303.5,312.9,1332,52.9,66.0,0,0,0,0,0,0,0,1,0,0.3157622301399114
5413,1174,H,297.1,308.0,1559,38.8,108.0,0,0,0,0,0,0,1,0,0,0.3157622301556436
5414,7625,L,300.6,311.7,1507,45.5,74.0,0,0,0,0,0,0,0,1,0,0.3157622301528811
5415,3517,L,302.0,311.1,1402,47.8,108.0,0,0,0,0,0,0,0,1,0,0.3157622301459126
5416,2265,M,299.2,308.4,1415,43.5,53.0,0,0,0,0,0,0,0,0,1,0.3157622301468943
5417,8883,L,300.1,309.2,1378,49.7,94.0,0,0,0,0,0,0,0,1,0,0.3157622301439972
5418,6429,M,300.2,309.8,1743,24.1,18.0,0,0,0,0,0,0,0,0,1,0.3157622301628947
5419,14,M,298.6,309.2,1742,30.0,37.0,0,0,0,0,0,0,0,0,1,0.3157622301628636
5420,9245,L,298.3,308.8,1767,27.3,168.0,0,0,0,0,0,0,0,1,0,0.31576223016362
5421,1333,L,299.0,310.3,1868,24.0,221.0,0,0,0,0,0,0,0,1,0,0.3157622301662655
5422,6439,L,300.4,310.0,1581,30.3,42.0,0,0,0,0,0,0,0,1,0,0.3157622301567009
5423,3843,L,302.5,310.0115802171291,1545,40.1,165.0,0,0,0,0,0,0,0,1,0,0.3157622301549377
5424,424,L,297.3,308.3,1484,43.9,13.0,0,0,0,0,0,0,0,1,0,0.3157622301515275
5425,4294,L,301.8,310.0,1393,44.9,208.0,0,0,0,0,0,0,0,1,0,0.3157622301452104
5426,625,H,298.3,310.1,1509,37.6,85.0,0,0,0,0,0,0,1,0,0,0.3157622301529947
5427,9914,L,298.5,308.8,1589,30.6,11.0,0,0,0,0,0,0,0,1,0,0.3157622301570705
5428,9182,L,297.9,309.1,1521,36.1,15.0,0,0,0,0,0,0,0,1,0,0.3157622301536637
5429,576,M,297.9,309.9,1410,55.4,188.0,0,0,0,0,0,0,0,0,1,0.3157622301465212
5430,5453,M,303.0,312.7,1553,35.8,122.0,0,0,0,0,0,0,0,0,1,0.3157622301553443
5431,1663,H,298.2,307.9,1462,45.5,171.0,0,0,0,0,0,0,1,0,0,0.3157622301501485
5432,6171,H,300.8,310.5,1559,40.1,220.0,0,0,0,0,0,0,1,0,0,0.3157622301556436
5433,4087,L,302.0,310.5,1567,36.1,124.0,0,0,0,0,0,0,0,1,0,0.3157622301560353
5434,9075,M,297.2,308.1,1554,41.3,147.0,0,0,0,0,0,0,0,0,1,0.3157622301553945
5435,5159,L,304.1,313.3,1459,50.3,39.0,0,0,0,0,0,0,0,1,0,0.3157622301499537
5436,3108,M,299.8,309.1,1456,39.4,209.0,0,0,0,0,0,0,0,0,1,0.3157622301497572
5437,453,M,297.4,308.6,1643,31.0,89.0,0,0,0,0,0,0,0,0,1,0.3157622301593736
5438,7216,L,299.9,309.8,1477,47.7,112.0,0,0,0,0,0,0,0,1,0,0.315762230151098
5439,5515,L,302.7,312.0,1828,24.0,63.0,0,0,0,0,0,0,0,1,0,0.3157622301652902
5440,8711,L,300.1,308.5,1712,32.1,48.0,0,0,0,0,0,0,0,1,0,0.315762230161894
5441,8426,L,299.2,310.6,1567,38.4,172.0,0,0,0,0,0,0,0,1,0,0.3157622301560353
5442,903,L,295.6,306.1,1383,48.7,147.0,0,0,0,0,0,0,0,1,0,0.3157622301444077
5443,2494,M,299.0,308.8,1418,45.7,204.0,0,0,0,0,0,0,0,0,1,0.3157622301471157
5444,5932,L,300.3,310.4,1336,54.4,52.0,0,0,0,0,0,0,0,1,0,0.3157622301402902
5445,3075,L,300.1,309.2,1783,27.3,118.0,0,0,0,0,0,0,0,1,0,0.3157622301640813
5446,1454,L,299.1,310.4,1450,40.9,85.0,0,0,0,0,0,0,0,1,0,0.3157622301493591
5447,645,H,297.7,309.4,1608,30.2,135.0,0,0,0,0,0,0,1,0,0,0.3157622301579177
5448,1841,M,297.7,307.2,1405,43.7,2.0,0,0,0,0,0,0,0,0,1,0.3157622301461425
5449,491,L,300.1,309.2,1459,37.9,191.0,0,0,0,0,0,0,0,1,0,0.3157622301499537
5450,3402,M,301.4,310.7,1617,34.3,101.0,0,0,0,0,0,0,0,0,1,0.3157622301583047
5451,5082,M,304.1,313.3,1494,39.0,49.0,0,0,0,0,0,0,0,0,1,0.3157622301521267
5452,1821,L,298.1,307.5,1493,43.7,153.0,0,0,0,0,0,0,0,1,0,0.3157622301520675
5453,4729,L,303.4,311.7,1406,47.1,213.0,0,0,0,0,0,0,0,1,0,0.3157622301462187
5454,6782,M,300.1,310.8,1494,35.3,54.0,0,0,0,0,0,0,0,0,1,0.3157622301521267
5455,1732,M,298.3,307.9,1485,42.0,117.0,0,0,0,0,0,0,0,0,1,0.3157622301515882
5456,2720,L,299.5,309.2,1690,29.2,108.0,0,0,0,0,0,0,0,1,0,0.3157622301611367
5457,9133,M,297.6,308.6,1585,42.0,90.0,0,0,0,0,0,0,0,0,1,0.3157622301568867
5458,1969,L,298.0,307.6,1281,50.8,122.0,0,0,0,0,0,0,0,1,0,0.3157622301346374
5459,7202,L,300.0,309.8,1474,40.6,78.0,0,0,0,0,0,0,0,1,0,0.3157622301509113
5460,8591,L,297.4,307.9,1557,35.5,174.0,0,0,0,0,0,0,0,1,0,0.3157622301555444
5461,684,L,297.7,309.0,1874,24.4,28.0,0,0,0,0,0,0,0,1,0,0.3157622301664043
5462,5828,L,301.3,311.1,1624,40.9,0.0,0,0,0,0,0,0,0,1,0,0.3157622301585995
5463,4243,L,302.4,310.0115802171291,1462,48.5,81.0,0,0,0,0,0,0,0,1,0,0.3157622301501485
5464,1917,L,298.0,307.7,1387,50.8,204.0,0,0,0,0,0,0,0,1,0,0.3157622301447316
5465,6000,M,300.4,310.2,1671,30.5,234.0,1,1,0,0,0,0,0,0,1,0.3157622301604487
5466,5852,L,301.2,311.0,1573,32.8,57.0,0,0,0,0,0,0,0,1,0,0.3157622301563236
5467,9110,L,297.5,308.6,1513,39.7,32.0,0,0,0,0,0,0,0,1,0,0.3157622301532202
5468,2885,L,300.6,310.0115802171291,1409,42.4,57.0,0,0,0,0,0,0,0,1,0,0.3157622301464459
5469,5931,L,300.3,310.3,1483,51.6,50.0,0,0,0,0,0,0,0,1,0,0.3157622301514667
5470,4704,M,303.6,311.8,1432,42.5,150.0,0,0,0,0,0,0,0,0,1,0.3157622301481229
5471,6075,M,301.0,310.8,1533,39.3,194.0,0,0,0,0,0,0,0,0,1,0.3157622301543111
5472,4259,M,302.7,311.1,1297,60.7,125.0,1,0,1,0,0,0,0,0,1,0.3157622301363854
5473,4143,L,301.7,310.1,1424,50.2,54.0,0,0,0,0,0,0,0,1,0,0.3157622301475524
5474,5351,M,303.4,310.0115802171291,1622,35.1,107.0,0,0,0,0,0,0,0,0,1,0.3157622301585158
5475,2064,L,299.7,310.0115802171291,1321,53.4,166.0,0,0,0,0,0,0,0,1,0,0.315762230138845
5476,6151,L,301.1,311.1,1711,29.1,170.0,0,0,0,0,0,0,0,1,0,0.3157622301618604
5477,2829,M,300.4,310.0115802171291,1875,23.9,155.0,0,0,0,0,0,0,0,0,1,0.3157622301664273
5478,8497,M,298.3,309.4,1816,22.6,138.0,0,0,0,0,0,0,0,0,1,0.3157622301649799
5479,612,L,298.1,310.0,1553,40.9,49.0,0,0,0,0,0,0,0,1,0,0.3157622301553443
5480,2934,M,300.8,309.7,1751,27.9,183.0,0,0,0,0,0,0,0,0,1,0.3157622301631411
5481,8062,M,300.2,311.6,1465,41.4,78.0,0,0,0,0,0,0,0,0,1,0.3157622301503416
5482,8353,L,298.6,309.6,1491,36.9,192.0,0,0,0,0,0,0,0,1,0,0.3157622301519487
5483,8733,L,297.2,310.0115802171291,1864,23.6,103.0,0,0,0,0,0,0,0,1,0,0.3157622301661718
5484,9762,L,300.1,309.7,1703,26.1,5.0,0,0,0,0,0,0,0,1,0,0.315762230161589
5485,2998,L,300.5,309.8,1345,62.7,153.0,0,0,0,0,0,0,0,1,0,0.3157622301411253
5486,2443,M,299.1,310.0115802171291,1332,51.7,71.0,0,0,0,0,0,0,0,0,1,0.3157622301399114
5487,5394,L,300.1,312.3,1473,42.6,232.0,0,0,0,0,0,0,0,1,0,0.3157622301508487
5488,2130,H,299.4,310.0115802171291,1607,33.7,130.0,0,0,0,0,0,0,1,0,0,0.3157622301578741
5489,7580,L,300.4,311.2,1436,56.8,173.0,0,0,0,0,0,0,0,1,0,0.3157622301484032
5490,1613,M,297.9,307.9,1540,39.8,38.0,0,0,0,0,0,0,0,0,1,0.3157622301546791
5491,114,M,298.8,308.6,1486,41.9,92.0,0,0,0,0,0,0,0,0,1,0.3157622301516487
5492,9983,M,298.7,308.4,1507,45.7,192.0,0,0,0,0,0,0,0,0,1,0.3157622301528811
5493,7835,L,300.0,311.4,1483,45.6,187.0,0,0,0,0,0,0,0,1,0,0.3157622301514667
5494,3375,L,301.4,310.7,1376,50.6,25.0,0,0,0,0,0,0,0,1,0,0.3157622301438312
5495,9650,H,299.1,310.0,1657,33.1,187.0,0,0,0,0,0,0,1,0,0,0.3157622301599206
5496,8231,L,299.1,310.5,1736,26.9,74.0,0,0,0,0,0,0,0,1,0,0.3157622301626752
5497,8408,L,298.4,309.5,1357,50.1,125.0,0,0,0,0,0,0,0,1,0,0.3157622301422034
5498,2683,M,299.9,309.6,1364,44.4,20.0,0,0,0,0,0,0,0,0,1,0.3157622301428141
5499,3658,L,302.1,311.5,1477,45.4,111.0,0,0,0,0,0,0,0,1,0,0.315762230151098
5500,1980,H,298.0,307.6,1420,45.8,150.0,0,0,0,0,0,0,1,0,0,0.315762230147262
5501,9388,H,297.4,307.9,1390,52.0,131.0,0,0,0,0,0,0,1,0,0,0.315762230144972
5502,5113,M,304.1,310.0115802171291,1441,43.7,131.0,0,0,0,0,0,0,0,0,1,0.3157622301487491
5503,480,M,297.4,308.9,1323,57.3,163.0,0,0,0,0,0,0,0,0,1,0.3157622301390417
5504,3193,M,300.1,309.2,1418,39.8,221.0,0,0,0,0,0,0,0,0,1,0.3157622301471157
5505,254,L,298.0,308.2,1357,48.2,7.0,0,0,0,0,0,0,0,1,0,0.3157622301422034
5506,7236,L,299.8,310.0,1361,53.8,167.0,0,0,0,0,0,0,0,1,0,0.315762230142554
5507,3879,L,302.6,311.7,1773,27.1,30.0,0,0,0,0,0,0,0,1,0,0.315762230163795
5508,5489,L,302.7,312.2,1450,52.1,213.0,1,0,0,0,1,0,0,1,0,0.3157622301493591
5509,8444,M,298.6,309.9,1668,32.3,6.0,0,0,0,0,0,0,0,0,1,0.3157622301603371
5510,8456,L,298.6,309.9,1356,59.5,34.0,0,0,0,0,0,0,0,1,0,0.3157622301421151
5511,543,L,297.5,310.0115802171291,1803,24.7,98.0,0,0,0,0,0,0,0,1,0,0.3157622301646341
5512,5101,M,304.2,313.5,1437,47.2,102.0,0,0,0,0,0,0,0,0,1,0.3157622301484728
5513,8660,L,297.5,308.5,1375,55.6,128.0,0,0,0,0,0,0,0,1,0,0.3157622301437479
5514,3371,L,301.4,310.7,1584,32.2,17.0,0,0,0,0,0,0,0,1,0,0.3157622301568404
5515,526,L,297.4,309.4,1466,45.5,53.0,0,0,0,0,0,0,0,1,0,0.3157622301504056
5516,9498,H,299.1,310.0115802171291,1443,40.3,0.0,0,0,0,0,0,0,1,0,0,0.315762230148886
5517,1625,M,297.8,307.8,1310,57.9,70.0,0,0,0,0,0,0,0,0,1,0.315762230137741
5518,2009,L,298.5,308.3,1811,24.7,27.0,0,0,0,0,0,0,0,1,0,0.3157622301648481
5519,6015,H,300.8,310.8,1618,32.8,40.0,0,0,0,0,0,0,1,0,0,0.3157622301583471
5520,2365,L,299.2,308.5,1366,49.7,74.0,0,0,0,0,0,0,0,1,0,0.3157622301429862
5521,535,L,297.5,309.3,1623,33.4,74.0,0,0,0,0,0,0,0,1,0,0.3157622301585577
5522,4383,L,301.8,309.5,1525,39.6,227.0,0,0,0,0,0,0,0,1,0,0.3157622301538819
5523,9232,L,298.2,309.1,1539,36.5,134.0,0,0,0,0,0,0,0,1,0,0.3157622301546269
5524,4831,L,303.5,312.0,1756,29.7,28.0,0,0,0,0,0,0,0,1,0,0.3157622301632927
5525,2624,M,299.6,310.0115802171291,1283,62.1,83.0,0,0,0,0,0,0,0,0,1,0.3157622301348609
5526,5673,H,302.1,311.6,1701,26.2,46.0,0,0,0,0,0,0,1,0,0,0.3157622301615204
5527,7167,M,300.3,310.2,1429,44.7,203.0,0,0,0,0,0,0,0,0,1,0.3157622301479105
5528,8657,M,297.3,308.3,1697,27.4,121.0,0,0,0,0,0,0,0,0,1,0.315762230161382
5529,7013,L,300.4,310.4,1298,61.4,19.0,0,0,0,0,0,0,0,1,0,0.3157622301364917
5530,9771,H,300.1,309.5,1584,31.8,27.0,0,0,0,0,0,0,1,0,0,0.3157622301568404
5531,6808,L,301.0,310.8,1549,41.4,121.0,0,0,0,0,0,0,0,1,0,0.3157622301551421
5532,1564,L,298.2,310.0115802171291,1402,51.0,141.0,0,0,0,0,0,0,0,1,0,0.3157622301459126
5533,130,L,298.9,308.5,1559,34.3,108.0,0,0,0,0,0,0,0,1,0,0.3157622301556436
5534,7711,M,300.5,311.4,1390,51.9,68.0,0,0,0,0,0,0,0,0,1,0.315762230144972
5535,370,H,297.5,308.4,1587,36.1,98.0,0,0,0,0,0,0,1,0,0,0.3157622301569788
5536,662,M,297.6,309.0,1427,45.6,179.0,0,0,0,0,0,0,0,0,1,0.3157622301477679
5537,3042,L,300.4,310.0115802171291,1543,38.9,37.0,0,0,0,0,0,0,0,1,0,0.3157622301548347
5538,6468,L,300.4,309.7,1692,27.4,115.0,0,0,0,0,0,0,0,1,0,0.3157622301612072
5539,8679,L,297.3,308.5,1514,44.5,177.0,0,0,0,0,0,0,0,1,0,0.3157622301532761
